Q,A,label
경두개자기자극술과 다른 시술에 차이점이 뭔가요?,"
- 경두개 자기자극술은 환청과 관련이 깊은 뇌 부위(청각피질과 베르니케 영역)를 자극함으로서 효과를 가져올 수 있습니다. 
- 의자에 앉은 상태로 해당 뇌부위를 20분 정도 자극을 받으면 되는데 약간의 얼얼함과 저린 느낌 외에는 다른 부작용이 없어서 매우 안전하게 시술받을 수 있습니다. 
- 시술 비용은 한번에 3만원이며 대개 10회 내외를 받아야 효과가 있습니다.  ",0
1. 전기경련요법은 뭔가요? 어디에서 치료 받을 수 있나요?,"
- 약 100볼트의 전류를 두부에 0.5초 정도 통전시키는 것으로 치료저항성 조현병인 경우 시도해볼 수 있습니다. 
- 기억장애, 섬망, 골절 및 탈골 등의 부작용이 있을 수 있으므로 전문기관에서 시행을 받아야 합니다.
- 전북지역에서는 마음사랑병원에서 시행을 합니다.   ",0
전기 경련 요법은 안전한가요?,"
- 약 100볼트의 전류를 두부에 0.5초 정도 통전시키는 것으로 치료저항성 조현병인 경우 시도해볼 수 있습니다. 
- 기억장애, 섬망, 골절 및 탈골 등의 부작용이 있을 수 있으므로 전문기관에서 시행을 받아야 합니다.
- 전북지역에서는 마음사랑병원에서 시행을 합니다.   ",0
전기경련요법은 어떤 경우에 하나요?,"
- 약 100볼트의 전류를 두부에 0.5초 정도 통전시키는 것으로 치료저항성 조현병인 경우 시도해볼 수 있습니다. 
- 기억장애, 섬망, 골절 및 탈골 등의 부작용이 있을 수 있으므로 전문기관에서 시행을 받아야 합니다.
- 전북지역에서는 마음사랑병원에서 시행을 합니다.   ",0
전기경련요법을 받을 수 있는 조건은 뭔가요?,"
- 약 100볼트의 전류를 두부에 0.5초 정도 통전시키는 것으로 치료저항성 조현병인 경우 시도해볼 수 있습니다. 
- 기억장애, 섬망, 골절 및 탈골 등의 부작용이 있을 수 있으므로 전문기관에서 시행을 받아야 합니다.
- 전북지역에서는 마음사랑병원에서 시행을 합니다.   ",0
1. 정신과약이 중독을 일으키나요? 약에 중독이 될까 봐 걱정되요. 중독이 될까 봐 약을 꾸준히 안 먹어요. 정신과 약도 내성이 생기나요? 전에 비해서 약에 내성이 생긴 것 같아요. 전만큼 약이 효과가 없는 것 같아요.,"
- 정신과 약물 중 항불안제는 내성이 문제가 되는 경우가 종종 있지만 정신증에서 사용하는 약물의 내성은 확실히 밝혀진 것이 없습니다. 그러나 장기 복용시 도파민 수용체가 많아져 효과가 떨어지는 내성 뿐 아니라 약물을 끊을 때 증상이 전보다 오히려 심하게 일어날 수 있는 위험성도 있으므로 약물 중단은 절대 혼자 결정하시면 안됩니다.   
- 과도한 음주나 흡연은 약물대사 관련 효소의 발현을 유도하여 약물 효과가 떨어질 수 있습니다. 또한 생활 스트레스와 같은 환경 요인에 의해서도 증상이 악화될 수 있으므로 최근의 스트레스 요인을 잘 살펴봐야 합니다. ",0
정신과 약물도 중독성이 있나요?,"
- 정신과 약물 중 항불안제는 내성이 문제가 되는 경우가 종종 있지만 정신증에서 사용하는 약물의 내성은 확실히 밝혀진 것이 없습니다. 그러나 장기 복용시 도파민 수용체가 많아져 효과가 떨어지는 내성 뿐 아니라 약물을 끊을 때 증상이 전보다 오히려 심하게 일어날 수 있는 위험성도 있으므로 약물 중단은 절대 혼자 결정하시면 안됩니다.   
- 과도한 음주나 흡연은 약물대사 관련 효소의 발현을 유도하여 약물 효과가 떨어질 수 있습니다. 또한 생활 스트레스와 같은 환경 요인에 의해서도 증상이 악화될 수 있으므로 최근의 스트레스 요인을 잘 살펴봐야 합니다. ",0
정신과 약물이 중독될까 두려워요,"
- 정신과 약물 중 항불안제는 내성이 문제가 되는 경우가 종종 있지만 정신증에서 사용하는 약물의 내성은 확실히 밝혀진 것이 없습니다. 그러나 장기 복용시 도파민 수용체가 많아져 효과가 떨어지는 내성 뿐 아니라 약물을 끊을 때 증상이 전보다 오히려 심하게 일어날 수 있는 위험성도 있으므로 약물 중단은 절대 혼자 결정하시면 안됩니다.   
- 과도한 음주나 흡연은 약물대사 관련 효소의 발현을 유도하여 약물 효과가 떨어질 수 있습니다. 또한 생활 스트레스와 같은 환경 요인에 의해서도 증상이 악화될 수 있으므로 최근의 스트레스 요인을 잘 살펴봐야 합니다. ",0
약을 먹는데도 저번만큼 효과가 없는거 같아요.,"
- 정신과 약물 중 항불안제는 내성이 문제가 되는 경우가 종종 있지만 정신증에서 사용하는 약물의 내성은 확실히 밝혀진 것이 없습니다. 그러나 장기 복용시 도파민 수용체가 많아져 효과가 떨어지는 내성 뿐 아니라 약물을 끊을 때 증상이 전보다 오히려 심하게 일어날 수 있는 위험성도 있으므로 약물 중단은 절대 혼자 결정하시면 안됩니다.   
- 과도한 음주나 흡연은 약물대사 관련 효소의 발현을 유도하여 약물 효과가 떨어질 수 있습니다. 또한 생활 스트레스와 같은 환경 요인에 의해서도 증상이 악화될 수 있으므로 최근의 스트레스 요인을 잘 살펴봐야 합니다. ",0
"상태가 좋아 졌는데, 약을 줄여서 먹어도 될지요?","
- 정신과 약물 중 항불안제는 내성이 문제가 되는 경우가 종종 있지만 정신증에서 사용하는 약물의 내성은 확실히 밝혀진 것이 없습니다. 그러나 장기 복용시 도파민 수용체가 많아져 효과가 떨어지는 내성 뿐 아니라 약물을 끊을 때 증상이 전보다 오히려 심하게 일어날 수 있는 위험성도 있으므로 약물 중단은 절대 혼자 결정하시면 안됩니다.   
- 과도한 음주나 흡연은 약물대사 관련 효소의 발현을 유도하여 약물 효과가 떨어질 수 있습니다. 또한 생활 스트레스와 같은 환경 요인에 의해서도 증상이 악화될 수 있으므로 최근의 스트레스 요인을 잘 살펴봐야 합니다. ",0
1.약이 바뀌었어요. 지난번 약으로 주세요. 약의 모양과 색이 달라졌어요. 카피 약/복제 약이 있고 오리지날 약이 있다던데 효과가 동일한가요? 이름은 다른데 같은 성분의 약이래요. 효과가 같나요?,"
- 의사가 특정 회사의 약을 처방했는데 약사가 임의로 같은 성분이지만 다른 회사의 약으로 조제하는 경우가 있을 수 있습니다. 약사에게 동일한 회사의 약을 요구하시면 됩니다. 
- 오리지날 약이 특허 기간이 끝나면 카피/복제 약들이 나올 수 있습니다. 화학성분은 같기 때문에 약효는 동등할 것으로 예상됩니다. 그러나 경험상 다르게 효과가 나오는 경우도 있어서 가능하면 오리지날 약을 드시는게 안전합니다.     ",0
약이 지난번과 다른데 맞는 건가요?,"
- 의사가 특정 회사의 약을 처방했는데 약사가 임의로 같은 성분이지만 다른 회사의 약으로 조제하는 경우가 있을 수 있습니다. 약사에게 동일한 회사의 약을 요구하시면 됩니다. 
- 오리지날 약이 특허 기간이 끝나면 카피/복제 약들이 나올 수 있습니다. 화학성분은 같기 때문에 약효는 동등할 것으로 예상됩니다. 그러나 경험상 다르게 효과가 나오는 경우도 있어서 가능하면 오리지날 약을 드시는게 안전합니다.     ",0
저번에 받은 약과 이번에 받은 약이 다른 회사인데 괜찮은가요?,"
- 의사가 특정 회사의 약을 처방했는데 약사가 임의로 같은 성분이지만 다른 회사의 약으로 조제하는 경우가 있을 수 있습니다. 약사에게 동일한 회사의 약을 요구하시면 됩니다. 
- 오리지날 약이 특허 기간이 끝나면 카피/복제 약들이 나올 수 있습니다. 화학성분은 같기 때문에 약효는 동등할 것으로 예상됩니다. 그러나 경험상 다르게 효과가 나오는 경우도 있어서 가능하면 오리지날 약을 드시는게 안전합니다.     ",0
계속 먹던 약인데 모양이 변경됐어요.,"
- 의사가 특정 회사의 약을 처방했는데 약사가 임의로 같은 성분이지만 다른 회사의 약으로 조제하는 경우가 있을 수 있습니다. 약사에게 동일한 회사의 약을 요구하시면 됩니다. 
- 오리지날 약이 특허 기간이 끝나면 카피/복제 약들이 나올 수 있습니다. 화학성분은 같기 때문에 약효는 동등할 것으로 예상됩니다. 그러나 경험상 다르게 효과가 나오는 경우도 있어서 가능하면 오리지날 약을 드시는게 안전합니다.     ",0
1. 약물치료 단계는 어떻게 되나요? 단계별 치료가 있나요? 저는 몇 단계 치료를 받고 있나요?,"
- 모두 5단계로 구성됩니다. 1단계에서는 비정형 항정신병약물이나 장기지속형 주사제를 선택을 하고 치료반응이 없으면 다른 비정형 또는 정형 항정신병약물로 바꾸게 됩니다. 이렇게 하여도 반응이 없을 경우 3단계에서 클로자핀을 선택합니다. 4-5단계에서는 클로자핀과 다른 항정신병약물의 병용치료 또는 클로자핀을 제외한 두 가지 항정신병약물의 병용치료, 전기경련치료를 시행합니다.
- 자세한 약물치료 지침서는 다음 링크를 클릭하시면 됩니다. → “2019 한국형 조현병 약물치료 지침서”로 연결  ",0
약물치료는 몇 단계인가요?,"
- 모두 5단계로 구성됩니다. 1단계에서는 비정형 항정신병약물이나 장기지속형 주사제를 선택을 하고 치료반응이 없으면 다른 비정형 또는 정형 항정신병약물로 바꾸게 됩니다. 이렇게 하여도 반응이 없을 경우 3단계에서 클로자핀을 선택합니다. 4-5단계에서는 클로자핀과 다른 항정신병약물의 병용치료 또는 클로자핀을 제외한 두 가지 항정신병약물의 병용치료, 전기경련치료를 시행합니다.
- 자세한 약물치료 지침서는 다음 링크를 클릭하시면 됩니다. → “2019 한국형 조현병 약물치료 지침서”로 연결  ",0
약물치료 단계에 대해 설명해주세요,"
- 모두 5단계로 구성됩니다. 1단계에서는 비정형 항정신병약물이나 장기지속형 주사제를 선택을 하고 치료반응이 없으면 다른 비정형 또는 정형 항정신병약물로 바꾸게 됩니다. 이렇게 하여도 반응이 없을 경우 3단계에서 클로자핀을 선택합니다. 4-5단계에서는 클로자핀과 다른 항정신병약물의 병용치료 또는 클로자핀을 제외한 두 가지 항정신병약물의 병용치료, 전기경련치료를 시행합니다.
- 자세한 약물치료 지침서는 다음 링크를 클릭하시면 됩니다. → “2019 한국형 조현병 약물치료 지침서”로 연결  ",0
제 치료 단계는 몇단계인가요?,"
- 모두 5단계로 구성됩니다. 1단계에서는 비정형 항정신병약물이나 장기지속형 주사제를 선택을 하고 치료반응이 없으면 다른 비정형 또는 정형 항정신병약물로 바꾸게 됩니다. 이렇게 하여도 반응이 없을 경우 3단계에서 클로자핀을 선택합니다. 4-5단계에서는 클로자핀과 다른 항정신병약물의 병용치료 또는 클로자핀을 제외한 두 가지 항정신병약물의 병용치료, 전기경련치료를 시행합니다.
- 자세한 약물치료 지침서는 다음 링크를 클릭하시면 됩니다. → “2019 한국형 조현병 약물치료 지침서”로 연결  ",0
총 단계는 몇단계인가요?,"
- 모두 5단계로 구성됩니다. 1단계에서는 비정형 항정신병약물이나 장기지속형 주사제를 선택을 하고 치료반응이 없으면 다른 비정형 또는 정형 항정신병약물로 바꾸게 됩니다. 이렇게 하여도 반응이 없을 경우 3단계에서 클로자핀을 선택합니다. 4-5단계에서는 클로자핀과 다른 항정신병약물의 병용치료 또는 클로자핀을 제외한 두 가지 항정신병약물의 병용치료, 전기경련치료를 시행합니다.
- 자세한 약물치료 지침서는 다음 링크를 클릭하시면 됩니다. → “2019 한국형 조현병 약물치료 지침서”로 연결  ",0
단계별 치료가 뭔가요?,"
- 모두 5단계로 구성됩니다. 1단계에서는 비정형 항정신병약물이나 장기지속형 주사제를 선택을 하고 치료반응이 없으면 다른 비정형 또는 정형 항정신병약물로 바꾸게 됩니다. 이렇게 하여도 반응이 없을 경우 3단계에서 클로자핀을 선택합니다. 4-5단계에서는 클로자핀과 다른 항정신병약물의 병용치료 또는 클로자핀을 제외한 두 가지 항정신병약물의 병용치료, 전기경련치료를 시행합니다.
- 자세한 약물치료 지침서는 다음 링크를 클릭하시면 됩니다. → “2019 한국형 조현병 약물치료 지침서”로 연결  ",0
약물 치료는 총 몇 단계 인가요?,"
- 모두 5단계로 구성됩니다. 1단계에서는 비정형 항정신병약물이나 장기지속형 주사제를 선택을 하고 치료반응이 없으면 다른 비정형 또는 정형 항정신병약물로 바꾸게 됩니다. 이렇게 하여도 반응이 없을 경우 3단계에서 클로자핀을 선택합니다. 4-5단계에서는 클로자핀과 다른 항정신병약물의 병용치료 또는 클로자핀을 제외한 두 가지 항정신병약물의 병용치료, 전기경련치료를 시행합니다.
- 자세한 약물치료 지침서는 다음 링크를 클릭하시면 됩니다. → “2019 한국형 조현병 약물치료 지침서”로 연결  ",0
1. 클로자핀은 어떤 약인가요? 마지막 단계에서 쓰는 약이라는데 이 약에서도 효과가 없으면 어떻게 해야 하나요? 클로자핀은 어떤 부작용이 있나요?,"
- 클로자핀은 최소 다른 두 가지 이상의 항정신병약물을 적정용량과 적정기간을 사용했음에도 치료반응이 없을 때 사용할 수 있는 약물입니다. 즉 치료저항성을 보일 때 선택하는 약으로서 치료 효과가 가장 우수한 약으로 알려져 있습니다.
- 치료효과가 가장 우수하지만 처음부터 쓸 수 없는 이유는 부작용이 만만치 않기 때문입니다. 가장 흔한 부작용은 졸림과 침흘림이며 드믈지만(3%) 백혈구 감소증이 생길 수 있어 사용 초기에 매주 혈액검사를 반드시 해야 합니다.
- 클로자핀을 사용하여도 40%에서만 효과가 있으므로 모두 좋아지는 것은 아닙니다. 클로자핀에도 효과가 없는 경우를 초저항성이라고 하며 클로자핀과 다른 항정신병약물의 병용, 클로자핀 외 다른 두 가지의 항정신병약물의 병용, 전기경련치료 등을 시도해볼 수 있습니다.",0
클로자핀은 부작용이 심각한가요?,"
- 클로자핀은 최소 다른 두 가지 이상의 항정신병약물을 적정용량과 적정기간을 사용했음에도 치료반응이 없을 때 사용할 수 있는 약물입니다. 즉 치료저항성을 보일 때 선택하는 약으로서 치료 효과가 가장 우수한 약으로 알려져 있습니다.
- 치료효과가 가장 우수하지만 처음부터 쓸 수 없는 이유는 부작용이 만만치 않기 때문입니다. 가장 흔한 부작용은 졸림과 침흘림이며 드믈지만(3%) 백혈구 감소증이 생길 수 있어 사용 초기에 매주 혈액검사를 반드시 해야 합니다.
- 클로자핀을 사용하여도 40%에서만 효과가 있으므로 모두 좋아지는 것은 아닙니다. 클로자핀에도 효과가 없는 경우를 초저항성이라고 하며 클로자핀과 다른 항정신병약물의 병용, 클로자핀 외 다른 두 가지의 항정신병약물의 병용, 전기경련치료 등을 시도해볼 수 있습니다.",0
클로자핀에 대해 설명을 듣고 싶어요,"
- 클로자핀은 최소 다른 두 가지 이상의 항정신병약물을 적정용량과 적정기간을 사용했음에도 치료반응이 없을 때 사용할 수 있는 약물입니다. 즉 치료저항성을 보일 때 선택하는 약으로서 치료 효과가 가장 우수한 약으로 알려져 있습니다.
- 치료효과가 가장 우수하지만 처음부터 쓸 수 없는 이유는 부작용이 만만치 않기 때문입니다. 가장 흔한 부작용은 졸림과 침흘림이며 드믈지만(3%) 백혈구 감소증이 생길 수 있어 사용 초기에 매주 혈액검사를 반드시 해야 합니다.
- 클로자핀을 사용하여도 40%에서만 효과가 있으므로 모두 좋아지는 것은 아닙니다. 클로자핀에도 효과가 없는 경우를 초저항성이라고 하며 클로자핀과 다른 항정신병약물의 병용, 클로자핀 외 다른 두 가지의 항정신병약물의 병용, 전기경련치료 등을 시도해볼 수 있습니다.",0
클로자핀은 왜 사용하는건가요?,"
- 클로자핀은 최소 다른 두 가지 이상의 항정신병약물을 적정용량과 적정기간을 사용했음에도 치료반응이 없을 때 사용할 수 있는 약물입니다. 즉 치료저항성을 보일 때 선택하는 약으로서 치료 효과가 가장 우수한 약으로 알려져 있습니다.
- 치료효과가 가장 우수하지만 처음부터 쓸 수 없는 이유는 부작용이 만만치 않기 때문입니다. 가장 흔한 부작용은 졸림과 침흘림이며 드믈지만(3%) 백혈구 감소증이 생길 수 있어 사용 초기에 매주 혈액검사를 반드시 해야 합니다.
- 클로자핀을 사용하여도 40%에서만 효과가 있으므로 모두 좋아지는 것은 아닙니다. 클로자핀에도 효과가 없는 경우를 초저항성이라고 하며 클로자핀과 다른 항정신병약물의 병용, 클로자핀 외 다른 두 가지의 항정신병약물의 병용, 전기경련치료 등을 시도해볼 수 있습니다.",0
다른 약과 클로자핀의 차이는 무엇인가요?,"
- 클로자핀은 최소 다른 두 가지 이상의 항정신병약물을 적정용량과 적정기간을 사용했음에도 치료반응이 없을 때 사용할 수 있는 약물입니다. 즉 치료저항성을 보일 때 선택하는 약으로서 치료 효과가 가장 우수한 약으로 알려져 있습니다.
- 치료효과가 가장 우수하지만 처음부터 쓸 수 없는 이유는 부작용이 만만치 않기 때문입니다. 가장 흔한 부작용은 졸림과 침흘림이며 드믈지만(3%) 백혈구 감소증이 생길 수 있어 사용 초기에 매주 혈액검사를 반드시 해야 합니다.
- 클로자핀을 사용하여도 40%에서만 효과가 있으므로 모두 좋아지는 것은 아닙니다. 클로자핀에도 효과가 없는 경우를 초저항성이라고 하며 클로자핀과 다른 항정신병약물의 병용, 클로자핀 외 다른 두 가지의 항정신병약물의 병용, 전기경련치료 등을 시도해볼 수 있습니다.",0
1. 아리피프라졸은 어떤 약인가요? 어떤 장점이 있나요? 아리피프라졸의 부작용은 어떤 것이 있나요? ,"
- 아리피프라졸은 도파민 차단 작용뿐 아니라 부분적으로 도파민을 활성시키는 작용을 가지고 있는 약물입니다. 
- 약물효과는 다소 낮은 편으로 클로자핀, 아미설피라이드(솔리안), 자이프렉사(올란자핀), 리스페리돈(리스페달)보다 효과가 약하지만 부작용은 매우 적어서 급성기가 지나고 장기간의 유지치료나 증상이 경미한 외래 환자의 치료에 적합한 우수성을 가집니다.  
- 부작용은 초기에 약간의 두통, 안절부절해자는 정좌불능증 등을 제외하고는 체중증가나 프로락틴 호르몬이 상승하여 월경에 영향을 미치는 부작용 등이 없어 오랜기간 동안 안전하게 사용할 수 있습니다.",0
아리피프라졸은 어떤 효과가 있나요?,"
- 아리피프라졸은 도파민 차단 작용뿐 아니라 부분적으로 도파민을 활성시키는 작용을 가지고 있는 약물입니다. 
- 약물효과는 다소 낮은 편으로 클로자핀, 아미설피라이드(솔리안), 자이프렉사(올란자핀), 리스페리돈(리스페달)보다 효과가 약하지만 부작용은 매우 적어서 급성기가 지나고 장기간의 유지치료나 증상이 경미한 외래 환자의 치료에 적합한 우수성을 가집니다.  
- 부작용은 초기에 약간의 두통, 안절부절해자는 정좌불능증 등을 제외하고는 체중증가나 프로락틴 호르몬이 상승하여 월경에 영향을 미치는 부작용 등이 없어 오랜기간 동안 안전하게 사용할 수 있습니다.",0
아리피프라졸에 대해 설명해주세요,"
- 아리피프라졸은 도파민 차단 작용뿐 아니라 부분적으로 도파민을 활성시키는 작용을 가지고 있는 약물입니다. 
- 약물효과는 다소 낮은 편으로 클로자핀, 아미설피라이드(솔리안), 자이프렉사(올란자핀), 리스페리돈(리스페달)보다 효과가 약하지만 부작용은 매우 적어서 급성기가 지나고 장기간의 유지치료나 증상이 경미한 외래 환자의 치료에 적합한 우수성을 가집니다.  
- 부작용은 초기에 약간의 두통, 안절부절해자는 정좌불능증 등을 제외하고는 체중증가나 프로락틴 호르몬이 상승하여 월경에 영향을 미치는 부작용 등이 없어 오랜기간 동안 안전하게 사용할 수 있습니다.",0
아리피프라졸은 다른 약과 어떤 차이가 있나요?,"
- 아리피프라졸은 도파민 차단 작용뿐 아니라 부분적으로 도파민을 활성시키는 작용을 가지고 있는 약물입니다. 
- 약물효과는 다소 낮은 편으로 클로자핀, 아미설피라이드(솔리안), 자이프렉사(올란자핀), 리스페리돈(리스페달)보다 효과가 약하지만 부작용은 매우 적어서 급성기가 지나고 장기간의 유지치료나 증상이 경미한 외래 환자의 치료에 적합한 우수성을 가집니다.  
- 부작용은 초기에 약간의 두통, 안절부절해자는 정좌불능증 등을 제외하고는 체중증가나 프로락틴 호르몬이 상승하여 월경에 영향을 미치는 부작용 등이 없어 오랜기간 동안 안전하게 사용할 수 있습니다.",0
1. 치료저항성이 있다고 들었는데 이게 무엇인가요? 치료저항성일 때 치료는 어떻게 하나요? ,"
- 최소한 2가지의 항정신병약물을 충분한 치료 용량으로 충분한 기간(6주)동안 치료 했음에도 치료반응이 없다면 치료 저항성 조현병으로 판단할 수 있습니다. 
- 조현병 환자의 10~30%는 치료 저항성이며 이런 경우 클로자핀을 반드시 사용해봐야 합니다. → 상세정보   
- 클로자핀 치료 시 40% 정도의 환자는 치료 반응이 있는데 일반 다른 약물보다 보다 충분히 약물효과가 있는지 기다려봐야 합니다. 
- 클로자핀에도 치료 반응이 없는 경우를 “초저항성”이라고 하며 이런 경우는 두 가지 이상의 항정신병약물을 병용하거나 전기경련요법, 반복 경두개 자기자극술 등의 비약물 치료를 시도해볼 수 있습니다.
상세정보)
- 클로자핀 투여 전에 반드시 약물복용이 잘 이루어졌는지 확인해야 합니다. 약복용에 문제가 있었던 경우는 클로자핀 투여 전에 장기지속형 주사제를 사용하시는 것이 강하게 추천됩니다.   ",0
치료저항성이란 무엇인가요?,"
- 최소한 2가지의 항정신병약물을 충분한 치료 용량으로 충분한 기간(6주)동안 치료 했음에도 치료반응이 없다면 치료 저항성 조현병으로 판단할 수 있습니다. 
- 조현병 환자의 10~30%는 치료 저항성이며 이런 경우 클로자핀을 반드시 사용해봐야 합니다. → 상세정보   
- 클로자핀 치료 시 40% 정도의 환자는 치료 반응이 있는데 일반 다른 약물보다 보다 충분히 약물효과가 있는지 기다려봐야 합니다. 
- 클로자핀에도 치료 반응이 없는 경우를 “초저항성”이라고 하며 이런 경우는 두 가지 이상의 항정신병약물을 병용하거나 전기경련요법, 반복 경두개 자기자극술 등의 비약물 치료를 시도해볼 수 있습니다.
상세정보)
- 클로자핀 투여 전에 반드시 약물복용이 잘 이루어졌는지 확인해야 합니다. 약복용에 문제가 있었던 경우는 클로자핀 투여 전에 장기지속형 주사제를 사용하시는 것이 강하게 추천됩니다.   ",0
치료저항성 조현병이 뭔지 궁금해요,"
- 최소한 2가지의 항정신병약물을 충분한 치료 용량으로 충분한 기간(6주)동안 치료 했음에도 치료반응이 없다면 치료 저항성 조현병으로 판단할 수 있습니다. 
- 조현병 환자의 10~30%는 치료 저항성이며 이런 경우 클로자핀을 반드시 사용해봐야 합니다. → 상세정보   
- 클로자핀 치료 시 40% 정도의 환자는 치료 반응이 있는데 일반 다른 약물보다 보다 충분히 약물효과가 있는지 기다려봐야 합니다. 
- 클로자핀에도 치료 반응이 없는 경우를 “초저항성”이라고 하며 이런 경우는 두 가지 이상의 항정신병약물을 병용하거나 전기경련요법, 반복 경두개 자기자극술 등의 비약물 치료를 시도해볼 수 있습니다.
상세정보)
- 클로자핀 투여 전에 반드시 약물복용이 잘 이루어졌는지 확인해야 합니다. 약복용에 문제가 있었던 경우는 클로자핀 투여 전에 장기지속형 주사제를 사용하시는 것이 강하게 추천됩니다.   ",0
치료저항성이란 게 뭐죠?,"
- 최소한 2가지의 항정신병약물을 충분한 치료 용량으로 충분한 기간(6주)동안 치료 했음에도 치료반응이 없다면 치료 저항성 조현병으로 판단할 수 있습니다. 
- 조현병 환자의 10~30%는 치료 저항성이며 이런 경우 클로자핀을 반드시 사용해봐야 합니다. → 상세정보   
- 클로자핀 치료 시 40% 정도의 환자는 치료 반응이 있는데 일반 다른 약물보다 보다 충분히 약물효과가 있는지 기다려봐야 합니다. 
- 클로자핀에도 치료 반응이 없는 경우를 “초저항성”이라고 하며 이런 경우는 두 가지 이상의 항정신병약물을 병용하거나 전기경련요법, 반복 경두개 자기자극술 등의 비약물 치료를 시도해볼 수 있습니다.
상세정보)
- 클로자핀 투여 전에 반드시 약물복용이 잘 이루어졌는지 확인해야 합니다. 약복용에 문제가 있었던 경우는 클로자핀 투여 전에 장기지속형 주사제를 사용하시는 것이 강하게 추천됩니다.   ",0
제가 치료저항성이라면 어떻게 해야하죠?,"
- 최소한 2가지의 항정신병약물을 충분한 치료 용량으로 충분한 기간(6주)동안 치료 했음에도 치료반응이 없다면 치료 저항성 조현병으로 판단할 수 있습니다. 
- 조현병 환자의 10~30%는 치료 저항성이며 이런 경우 클로자핀을 반드시 사용해봐야 합니다. → 상세정보   
- 클로자핀 치료 시 40% 정도의 환자는 치료 반응이 있는데 일반 다른 약물보다 보다 충분히 약물효과가 있는지 기다려봐야 합니다. 
- 클로자핀에도 치료 반응이 없는 경우를 “초저항성”이라고 하며 이런 경우는 두 가지 이상의 항정신병약물을 병용하거나 전기경련요법, 반복 경두개 자기자극술 등의 비약물 치료를 시도해볼 수 있습니다.
상세정보)
- 클로자핀 투여 전에 반드시 약물복용이 잘 이루어졌는지 확인해야 합니다. 약복용에 문제가 있었던 경우는 클로자핀 투여 전에 장기지속형 주사제를 사용하시는 것이 강하게 추천됩니다.   ",0
약이 잘 듣지 않았을 때는 어떻게 치료를 진행하나요?,"
- 최소한 2가지의 항정신병약물을 충분한 치료 용량으로 충분한 기간(6주)동안 치료 했음에도 치료반응이 없다면 치료 저항성 조현병으로 판단할 수 있습니다. 
- 조현병 환자의 10~30%는 치료 저항성이며 이런 경우 클로자핀을 반드시 사용해봐야 합니다. → 상세정보   
- 클로자핀 치료 시 40% 정도의 환자는 치료 반응이 있는데 일반 다른 약물보다 보다 충분히 약물효과가 있는지 기다려봐야 합니다. 
- 클로자핀에도 치료 반응이 없는 경우를 “초저항성”이라고 하며 이런 경우는 두 가지 이상의 항정신병약물을 병용하거나 전기경련요법, 반복 경두개 자기자극술 등의 비약물 치료를 시도해볼 수 있습니다.
상세정보)
- 클로자핀 투여 전에 반드시 약물복용이 잘 이루어졌는지 확인해야 합니다. 약복용에 문제가 있었던 경우는 클로자핀 투여 전에 장기지속형 주사제를 사용하시는 것이 강하게 추천됩니다.   ",0
